name,Marca,Descrizione,image_url
"PROFESSIONAL 
                        
                    Fresatrice verticale a batteria TP-RO 18 Li BL - Solo",Einhell,"Componente della famiglia Power X-Change, necessaria 1 batteria da 18V; Motore senza spazzole - più potenza e maggiore autonomia di lavoro; PurePOWER Brushless - 10 anni di garanzia sul motore dopo la registrazione; Regolazione elettronica dei giri con motore potente; Profondità di fresatura a regolazione continua con regolazione fine aggiuntiva; Regolazione della profondità con guida a scatti regolabile; Precisa guida a doppio tubo per fresatura precisa; Pinze da 6 e 8 mm per varie frese; Blocco del mandrino per facile cambio fresa; Luce LED inclusa per l'illuminazione ottimale della zona di lavoro; L'inserto in plastica protegge la superficie del pezzo; Impugnatura ergonomica con Softgrip; La protezione antitrucioli protegge dai trucioli nel campo visivo; La versione in alluminio di alta qualità consente una fresatura precisa; L'impugnatura per due mani consente una guida precisa  del dispositivo; Incl. guida parallela, punta compasso e utensili; Incluso attacco di aspirazione per aspirasolidi e liquidi Einhell; Fornitura senza batteria e senza caricabatteria (acquistabili separatamente)",/images/einhell_products_selenium/PROFESSIONALFresatriceverticaleabatteriaTP-RO18LiBL-Solo.webp
"PROFESSIONAL 
                        
                    Scanalatore per muri a batteria TP-MA 36/30 Li BL - Solo",Einhell,"Membro della famiglia Power X-Change, richiede 2 batterie da 18 V; Motore senza spazzole - Più potenza e maggiore autonomia di lavoro; PurePOWER Brushless – 10 anni di garanzia sul motore dopo la registrazione; Tecnologia TWIN-PACK: 2 batterie da 18 V Power X-Change - per maggiore potenza; Per eseguire tagli o scanalature della giusta misura in muratura o simili.; Massima flessibilità grazie alla regolazione continua della profondità; Regolazione della larghezza di taglio per scanalature larghe e strette; Raccordo di aspirazione girevole per una postazione di lavoro pulita; Protezione contro i sovraccarichi per una lunga durata e protezione dell'utente; Funzionamento sicuro grazie alla funzione Soft Start e al taglio a trazione; Rullo di guida e impugnatura supplementare per lavorare con la massima comodità; Massima sicurezza grazie al carter del disco da taglio; Facile sostituzione del disco tramite il blocco del mandrino; Marcatura ben visibile della posizione del disco da taglio; Inclusi 2 dischi da taglio diamantati; Inclusa chiave a brugola per un facile cambio del disco; Incl. custodia per un trasporto pulito e sicuro; Consiglio per risultati ottimali: batteria da 3,0 Ah o superiore; Consegna senza batteria e caricabatterie (acquistabili separatamente)",/images/einhell_products_selenium/PROFESSIONALScanalatorepermuriabatteriaTP-MA3630LiBL-Solo.webp
"PROFESSIONAL 
                        
                    Smerigliatrici angolari a batteria AXXIO 18/115 Q",Einhell,"Componente della famiglia Power X-Change, necessaria 1 batteria da 18V; Motore senza spazzole - più potenza e maggiore autonomia di lavoro; PurePOWER Brushless – motore garantito 10 anni dopo la registrazione; Sostituzione del disco veloce e senza necessità di attrezzi grazie al bullone Quick fix nut; Soft start e protezione di sicurezza contro l'avvio accidentale per la massima sicurezza; Protezione contro i sovraccarichi per una lunga durata; Silenziosa grazie al disaccoppiamento di motore e trasmissione; Protezione del disco a regolazione rapida per lavorare con flessibilità; Scatola della trasmissione in resistente alluminio; Struttura snella con impugnatura ergonomica antiscivolo; Versatile impugnatura supplementare montabile in 2 posizioni; Costruzione a prova di polvere per una lunga durata; Protezioni antipolvere rimovibili per una facile pulizia; Consiglio per risultati ottimali: Batteria da 2,5 Ah Plus o superiore; Fornita senza batteria e senza caricabatteria (acquistabili separatamente); Disco da taglio non incluso",/images/einhell_products_selenium/PROFESSIONALSmerigliatriciangolariabatteriaAXXIO18115Q.webp
"PROFESSIONAL 
                        
                    Smerigliatrici angolari a batteria AXXIO 18/125 Q",Einhell,"Componente della famiglia Power X-Change, necessaria 1 batteria da 18V; Motore senza spazzole - più potenza e maggiore autonomia di lavoro; PurePOWER Brushless – motore garantito 10 anni dopo la registrazione; Sostituzione del disco veloce e senza necessità di attrezzi grazie al bullone Quick fix nut; Costruzione a prova di polvere per una lunga durata; Protezioni antipolvere rimovibili per una facile pulizia; Soft start e protezione di sicurezza contro l'avvio accidentale per la massima sicurezza; Protezione contro i sovraccarichi per una lunga durata; Silenziosa grazie al disaccoppiamento di motore e trasmissione; Protezione del disco a regolazione rapida per lavorare con flessibilità; Scatola della trasmissione in resistente alluminio; Struttura snella con impugnatura ergonomica antiscivolo; Versatile impugnatura supplementare montabile in 2 posizioni; Consiglio per risultati ottimali: Batteria da 2,5 Ah o superiore; Viene fornito senza batteria o caricabatterie (venduto separatamente); Disco da taglio non incluso",/images/einhell_products_selenium/PROFESSIONALSmerigliatriciangolariabatteriaAXXIO18125Q.webp
"PROFESSIONAL 
                        
                    Smerigliatrici angolari a batteria TP-AG 18/125 CE Q Li - Solo",Einhell,"Componente della famiglia Power X-Change, necessaria 1 batteria da 18V; Motore senza spazzole - più potenza e maggiore autonomia di lavoro; PurePOWER Brushless – motore garantito 10 anni dopo la registrazione; Softstart e protezione contro il riavvio per sicurezza e protezione; Sostituzione del disco senza attrezzi grazie al dado a serraggio rapido; Lunga durata grazie alla protezione da sovraccarico; Protezione del disco a regolazione rapida per maggiore flessibilità; L'elettronica costante consente carichi elevati senza perdita di velocità; Regolazione della velocità – con indicatore LED; Impugnatura aggiuntiva – montaggio flessibile in due posizioni; Superficie di appoggio per il posizionamento sicuro dell'apparecchio; Consiglio per risultati ottimali: batteria da 2,5 Ah o superiore; Fornito senza batteria e senza caricabatteria (acquistabili separatamente); Fornito senza dischi di taglio e senza mola (acquistabili separatamente)",/images/einhell_products_selenium/PROFESSIONALSmerigliatriciangolariabatteriaTP-AG18125CEQLi-Solo.webp
"PROFESSIONAL 
                        
                    Smerigliatrici angolari a batteria AXXIO 36/230 Q",Einhell,"Componente della famiglia Power X-Change, necessarie 2 batterie da 18 V; Tecnologia Twin-Pack: 2 batterie da 18V Power X-Change - ancora più Potenza; Motore senza spazzole - più potenza e maggiore autonomia di lavoro; PurePOWER Brushless - 10 anni di garanzia sul motore dopo la registrazione; Sostituzione del disco veloce e senza attrezzi grazie al bullone Quick-Fix Nut; Maniglia principale girevole per la massima flessibilità; Vibrazioni ridotte grazie alla funzione anti-vibrazioni; Possibilità d'uso estesa grazie alla profondità di taglio estremamente ampia; Soft Start e protezione contro l'avvio accidentale per la massima sicurezza; Protezione contro i sovraccarichi per una lunga durata; Protezione della batteria in metallo contro le scintille e la polvere; Protezione del disco a regolazione rapida per lavorare con flessibilità; Scatola della trasmissione in robusto alluminio; Struttura snella con impugnatura ergonomica antiscivolo; Versatile impugnatura supplementare montabile in 3 posizioni; Consiglio per risultati ottimali: batteria da 3,0 Ah o superiore; Fornitura senza batteria e senza caricabatteria (acquistabili separatamente)",/images/einhell_products_selenium/PROFESSIONALSmerigliatriciangolariabatteriaAXXIO36230Q.webp
"PROFESSIONAL 
                        
                    Smerigliatrice rotorbitale a batteria TP-RS 18/32 Li BL - Solo",Einhell,"Componente della famiglia Power X-Change, richiede 1 batteria da 18 V; Motore senza spazzole - più potenza e maggiore autonomia; PurePOWER Brushless – 10 anni di garanzia sul motore dopo la registrazione; Regolazione elettronica dei giri a seconda del tipo di lavoro e materiale; Levigatura fine con elevata potenza di rettifica grazie al principio eccentrico; Micro-fissaggio a strappo per la carta abrasiva; Impugnatura supplementare amovibile; Struttura piatta per un maggiore controllo durante la levigatura; Impugnatura ergonomica antiscivolo per lavorare comodi e in totale sicurezza; Aspirapolvere integrato con scatola raccoglipolvere e filtro a pieghe; Attacco da Ø 35 mm per l'aspirazione esterna della polvere; Incl. 3 pz. fogli di carta vetrata (1 pz. per tipo di P60, P80, P120); Consegna senza batteria e caricabatterie (acquistabili separatamente)",/images/einhell_products_selenium/PROFESSIONALSmerigliatricerotorbitaleabatteriaTP-RS1832LiBL-Solo.webp
"PROFESSIONAL 
                        
                    Levigatrice a nastro a batteria TP-BS 18/457 Li BL - Solo",Einhell,"Componente della famiglia Power X-Change, necessaria 1 batteria da 18V; Motore senza spazzole - più potenza e maggiore autonomia di lavoro; PurePOWER Brushless - 10 anni di garanzia sul motore dopo la registrazione; Sistema elettronico di regolaz. dei giri per adattarsi al lavoro e al materiale; Sostituzione del nastro abrasivo grazie alla leva di blocco; Corsa del nastro precisa grazie alla regolazione del nastro abrasivo; Impugnatura e imp. supplementare con antiscivolo per una maneggevolezza ottimale; Superficie di appoggio integrata per impiego stazionario; Blocco interruttore per lavorare con la massima comodità; Convogliamento polvere in vano e attacco di aspirazione integrati; Contenitore per la polvere per una postazione pulita; Incl. 3 nastri  abrasivi  (a grana 80)",/images/einhell_products_selenium/PROFESSIONALLevigatriceanastroabatteriaTP-BS18457LiBL-Solo.webp
"PROFESSIONAL 
                        
                    Smerigliatrice a spazzola a batteria TP-BR 18/32 Li BL - Solo",Einhell,"Componente della famiglia Power X-Change, necessaria 1 batteria da 18 V; Motore senza spazzole - Più potenza e maggiore autonomia di lavoro; Brushless – 10 anni di garanzia sul motore dopo la registrazione; Rimozione semplice, anche vicino ai bordi; Blocco interruttore per la massima comodità d'uso; Regolazione rapida e senza attrezzi della lama di protezione; Adattamento a materiali e all'uso con regolazione elettronica della velocità; Sicuro e facile da usare grazie alla protezione da sovraccarico e riavvio; Maniglia con softgrip per lavorare comodamente; Impugnatura supplementare con Softgrip; Incl. spazzola metallica in ottone per lavorare in legno, metallo e pietra; Incl. chiave a brugola per una facile sostituzione della spazzola; Consegna senza batteria e senza caricabatteria (acquistabili separatamente)",/images/einhell_products_selenium/PROFESSIONALSmerigliatriceaspazzolaabatteriaTP-BR1832LiBL-Solo.webp
"PROFESSIONAL 
                        
                    Avvitatore a percussione senza fili TP-CW 18/750-C Li BL - Solo",Einhell,"Componente della famiglia Power X-Change, richiede 1 batteria da 18 V; Motore senza spazzole - Più potenza e maggiore autonomia di lavoro; Brushless – 10 anni di garanzia sul motore dopo la registrazione; Compatta e potente; Coppia elevata per allentare i dadi senza fatica; 3 livelli per la regolazione ottimale della coppia e del numero di giri; Fase di arresto automatico per una facile sostituzione degli pneumatici; Robusto attacco quadro femmina da 1/2""; Inclusa luce a LED per illuminare l'area di lavoro; Funzione Quick Stop per facile cambio utensile; Gancio per uno stoccaggio temporaneo alla cintura; Incl. adattatore inserti cacciavite; Incl. pratico set di bussole per sostituzione pneumatici auto; Consiglio per risultati ottimali: batteria da 3,0 Ah o superiore; Fornitura senza batteria e senza caricabatteria (acquistabili separatamente)",/images/einhell_products_selenium/PROFESSIONALAvvitatoreapercussionesenzafiliTP-CW18750-CLiBL-Solo.webp
"PROFESSIONAL 
                        
                    Avvitatore a percussione senza fili IMPAXXO 18/450",Einhell,"Componente della famiglia Power X-Change, richiede 1 batteria da 18 V; Motore senza spazzole - Più potenza e maggiore autonomia di lavoro; Brushless – 10 anni di garanzia sul motore dopo la registrazione; Coppia elevata per allentare i dadi senza fatica; 3 livelli per la regolazione ottimale della coppia e del numero di giri; Inclusa luce a LED per illuminare l'area di lavoro; Robusto attacco quadro femmina da 1/2""; Incluso adattatore per avvitare; Incluso pratico set di bussole per la sostituzione degli pneumatici; Consiglio per risultati ottimali: batteria da 2,5 Ah o superiore; Fornitura senza batteria e senza caricabatteria (acquistabili separatamente)",/images/einhell_products_selenium/PROFESSIONALAvvitatoreapercussionesenzafiliIMPAXXO18450.webp
"PROFESSIONAL 
                        
                    Avvitatore a percussione senza fili IMPAXXO 18/230",Einhell,"Componente della famiglia Power X-Change, necessaria 1 batteria da 18V; Motore senza spazzole - più potenza e maggiore autonomia di lavoro; PurePOWER Brushless - 10 anni di garanzia sul motore dopo la registrazione; Avvitatore a  impulsi - facile serraggio di viti grandi/lunghe; Sistema di percussione speciale che protegge il polso dalle forze di torsione; Regolazione elettronica del numero di giri per lavorare in modo confortevole; Inclusa luce a LED per illuminare la zona di lavoro; Funzione Quick-Stop per sostituzione rapida dell'attrezzo; Rotazione in senso orario e antiorario per avvitare e svitare; Clip per cintura per appendere in sicurezza l'apparecchio; Design ergonomico e rivestimento Soft-Grip per presa sicura; Con adattatore per bits  per l'uso di punte da avvitatore",/images/einhell_products_selenium/PROFESSIONALAvvitatoreapercussionesenzafiliIMPAXXO18230.webp
"PROFESSIONAL 
                        
                    Avvitatori a impulsi a batteria TP-CI 18/220 Li BL - Solo",Einhell,"Componente della famiglia Power X-Change, richiede 1 batteria da 18 V; Motore senza spazzole - Più potenza e maggiore autonomia di lavoro; PurePOWER Brushless – 10 anni di garanzia sul motore dopo la registrazione; Funzione Quick Stop per facile cambio utensile; Regolazione elettronica del numero di giri per un lavoro confortevole; Robusto mandrino esagonale incassato; Sistema di percussione speciale che protegge il polso dalle forze di torsione; Struttura leggera con impugnatura ergonomica antiscivolo; Inclusa luce LED per illuminare la zona di lavoro; Incl. cintura con gancio per un facile stoccaggio temporaneo; Consegna senza batteria e caricabatterie (acquistabili separatamente)",/images/einhell_products_selenium/PROFESSIONALAvvitatoriaimpulsiabatteriaTP-CI18220LiBL-Solo.webp
"PROFESSIONAL 
                        
                    Avvitatore a percussione senza fili TP-CW 18/260-C Li BL - Solo",Einhell,"Componente della famiglia Power X-Change, richiede 1 batteria da 18 V; Motore senza spazzole - Più potenza e maggiore autonomia di lavoro; Brushless – 10 anni di garanzia sul motore dopo la registrazione; Compatta e potente; Coppia elevata per allentare i dadi senza fatica; 3 livelli per la regolazione ottimale della coppia e del numero di giri; Fase di arresto automatico per una facile sostituzione degli pneumatici; Robusto attacco quadro femmina da 1/2""; Inclusa luce a LED per illuminare l'area di lavoro; Funzione Quick Stop per facile cambio utensile; Gancio per uno stoccaggio temporaneo alla cintura; Incl. adattatore inserti cacciavite; Incl. pratico set di bussole per sostituzione pneumatici auto; Consiglio per risultati ottimali: batteria da 2,5 Ah o superiore; Fornitura senza batteria e senza caricabatteria (acquistabili separatamente)",/images/einhell_products_selenium/PROFESSIONALAvvitatoreapercussionesenzafiliTP-CW18260-CLiBL-Solo.webp
"PROFESSIONAL 
                        
                    Avvitatori a impulsi a batteria TP-CI 18/250-C Li BL - Solo",Einhell,"Componente della famiglia Power X-Change, richiede 1 batteria da 18 V; Motore senza spazzole - Più potenza e maggiore autonomia di lavoro; Brushless – 10 anni di garanzia sul motore dopo la registrazione; Compatta e potente; 3 livelli per la regolazione ottimale della coppia e del numero di giri; Sistema di percussione speciale che protegge il polso dalle forze di torsione; Regolazione elettronica del numero di giri per un lavoro confortevole; Inclusa luce a LED per illuminare l'area di lavoro; Funzione Quick Stop per facile cambio utensile; Robusto mandrino esagonale incorporato da 1/4""; Impugnatura ergonomica con Softgrip per una presa ottimale; Gancio per un facile stoccaggio temporaneo alla cintura; Consegna senza batteria e senza caricabatteria (acquistabili separatamente)",/images/einhell_products_selenium/PROFESSIONALAvvitatoriaimpulsiabatteriaTP-CI18250-CLiBL-Solo.webp
"PROFESSIONAL 
                        
                    Trapani a batteria TP-CD 18/50 Li BL-Solo",Einhell,"Componente della famiglia Power X-Change, necessaria 1 batteria da 18V; Motore senza spazzole - più potenza e maggiore autonomia; PurePOWER Brushless – motore garantito 10 anni dopo la registrazione; Mandrino autoserrante di alta qualità da 13 mm; 2 velocità per forature e avvitature potenti; Regolazione elettronica della velocità per lavori su materiali e applicazioni specifiche; Sempre pronto all'uso grazie alla tecnologia Li-Ion senza autoscarica; Lavoro ottimale in zone buie grazie all'illuminazione a LED; Massima maneggevolezza grazie al design ergonomico e all'impugnatura morbida",/images/einhell_products_selenium/PROFESSIONALTrapaniabatteriaTP-CD1850LiBL-Solo.webp
"PROFESSIONAL 
                        
                    Trapani a batteria TP-CD 18/50 Li BL (2x2,0Ah)",Einhell,"Componente della famiglia Power X-Change, necessaria 1 batteria da 18V; Motore senza spazzole - più potenza e maggiore autonomia; PurePOWER Brushless – motore garantito 10 anni dopo la registrazione; Mandrino autoserrante di alta qualità da 13 mm; 2 velocità per forature e avvitature potenti; Massima maneggevolezza grazie al design ergonomico e all'impugnatura morbida; Sempre pronto all'uso grazie alla tecnologia Li-Ion senza autoscarica; Lavoro ottimale in zone buie grazie all'illuminazione a LED; Massima maneggevolezza grazie al design ergonomico e all'impugnatura morbida; Incl. 2 batterie Power X-Change da 2,0 Ah e caricabatteria rapido; Fornito in una pratica valigetta",/images/einhell_products_selenium/PROFESSIONALTrapaniabatteriaTP-CD1850LiBL2x20Ah.webp
"PROFESSIONAL 
                        
                    Tassellatori a batteria HEROCCO 18/20",Einhell,"Componente della famiglia Power X-Change, necessaria 1 batteria da 18V; Motore senza spazzole - più potenza e maggiore autonomia; PurePOWER Brushless – motore garantito 10 anni dopo la registrazione; 4 funzioni: forare, tassellare, scalpellare con e senza fissaggio; Percussione pneumatica per una foratura del calcestruzzo estremamente semplice; Portautensile universale con attacco SDS Plus con Semiautomatica; Sistema elettronico di gestione del numero di giri per lavorare in modo preciso; Lavoro a basse vibrazioni grazie all'impugnatura antivibrante; Impugnatura ergonomica e impugnatura supplementare con presa antiscivolo Softgrip; Asta di profondità di perforazione a regolazione continua in robusto metallo; Inclusa luce LED per illuminare la zona di lavoro; Incluso adattatore per bit magnetico per avvitamento; Consiglio per risultati ottimali: Batteria da 3,0 Ah o superiore; Fornitura senza batteria e senza caricabatteria (acquistabili separatamente); Fornitura in valigetta di custodia e trasporto E-Box",/images/einhell_products_selenium/PROFESSIONALTassellatoriabatteriaHEROCCO1820.webp
